file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
UC52.txt,UC52.txt.description,Tourism delete a site from the list of bookmarks,0,1,1,1,0,1,0,0,0
UC52.txt,UC52.txt.flow_of_events.0,Choose to remove your site from the list of bookmarks by specific features,0,1,0,1,0,1,0,0,1
UC52.txt,UC52.txt.flow_of_events.1,Prompt removal Confirm the removal,0,1,1,0,0,1,0,0,0
UC52.txt,UC52.txt.flow_of_events.2,Removes the selected site from the list of bookmarks,0,1,1,1,0,1,0,0,0
UC52.txt,UC52.txt.name,Delete Site From Preferences,0,1,1,1,0,1,0,0,0
UC52.txt,UC52.txt.postcondition,The notification system has been removed from the site bookmarks The Tourist cancel the operation Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC52.txt,UC52.txt.precondition,The tourist card is in a particular site,0,0,0,1,0,0,0,0,0
UC53.txt,UC53.txt.actor,initialized by Tourist,0,0,0,0,0,0,0,0,1
UC53.txt,UC53.txt.description,Inserts a feedback for the selected site,0,1,1,1,0,1,0,0,0
UC53.txt,UC53.txt.flow_of_events.0,Activate the feature on the issue of feedback,0,1,1,0,0,1,0,0,0
UC53.txt,UC53.txt.flow_of_events.1,Verify that the visitor has not already issued a feedback for the site and displays a form for entering the feedback for the selected site,0,1,1,0,0,1,0,0,1
UC53.txt,UC53.txt.flow_of_events.2,In case the visitor has already issued a feedback for the site selected activates the use case Feedback Already Released,0,0,1,1,0,1,0,0,1
UC53.txt,UC53.txt.flow_of_events.3,Fill out the form selecting one vote and inserting a comment then submit,0,0,0,0,0,1,0,0,1
UC53.txt,UC53.txt.flow_of_events.4,Verify the data entered and confirm the cheide,0,1,1,0,0,1,0,0,0
UC53.txt,UC53.txt.flow_of_events.5,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC53.txt,UC53.txt.flow_of_events.6,Confirming the issue of feedback,0,0,1,0,0,1,0,0,0
UC53.txt,UC53.txt.flow_of_events.7,Remember feedback and inserts the selected site in the list of sites visited,0,1,1,1,0,1,0,0,1
UC53.txt,UC53.txt.name,Insert Feedback,0,1,1,1,0,1,0,0,0
UC53.txt,UC53.txt.postcondition,The system shall notify the successful combination of feedback to the site The Tourist cancel the operation Interruption of the connection to the server ETOUR,0,1,1,0,0,1,0,0,1
UC53.txt,UC53.txt.precondition,The tourist card is in a particular site,0,0,0,1,0,0,0,0,0
UC54.txt,UC54.txt.actor,initialized by Tourist,0,0,0,0,0,0,0,0,1
UC54.txt,UC54.txt.description,Edit the comment previously issued,0,1,1,1,0,1,0,0,0
UC54.txt,UC54.txt.flow_of_events.0,Choose to change the comment on the feedback for the site issued by the appropriate functionality,0,1,0,0,0,1,0,0,1
UC54.txt,UC54.txt.flow_of_events.1,Verify the data entered and asks for confirmation of the change,0,1,1,0,0,1,0,0,0
UC54.txt,UC54.txt.flow_of_events.2,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC54.txt,UC54.txt.flow_of_events.3,Confirm the change of the comment,0,1,1,0,0,1,0,0,0
UC54.txt,UC54.txt.flow_of_events.4,Edit commentary on selected feedback,0,1,1,1,0,1,0,0,0
UC54.txt,UC54.txt.name,Modify Comment,0,1,1,1,0,1,0,0,0
UC54.txt,UC54.txt.postcondition,The system shall notify the alterations of the comment Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,0
UC54.txt,UC54.txt.precondition,is in the details of a particular site,0,0,0,1,0,0,0,0,0
UC55.txt,UC55.txt.actor,initialization,0,0,1,0,0,1,0,0,0
UC55.txt,UC55.txt.flow_of_events.0,Notification that the user has already issued a feedback for the site and cancel the operation to insert a new feedback,0,1,1,1,0,1,0,0,1
UC55.txt,UC55.txt.flow_of_events.1,Confirmation of the reading of the notification,0,1,1,0,0,1,0,0,0
UC55.txt,UC55.txt.flow_of_events.2,Recovers the previous state,0,0,1,0,0,1,0,0,0
UC55.txt,UC55.txt.name,Feedback Already Released,0,0,1,1,0,1,0,0,0
UC55.txt,UC55.txt.postcondition,The system returns control to the user interaction,0,0,1,0,0,1,0,0,0
UC55.txt,UC55.txt.precondition,He already been issued with a feedback for the selected site,0,0,0,0,0,0,0,0,1
UC56.txt,UC56.txt.actor,System initialization,0,0,1,0,0,1,0,0,0
UC56.txt,UC56.txt.description,Returns the current position of the tourist,0,1,1,1,0,1,0,0,0
UC56.txt,UC56.txt.flow_of_events.0,The system requires the data for the position,0,0,1,0,0,1,0,0,0
UC56.txt,UC56.txt.flow_of_events.1,The GPS calculates the position of the tourist,0,1,1,1,0,1,0,0,0
UC56.txt,UC56.txt.flow_of_events.2,The system is on hold until the data of the position,0,0,1,0,0,1,0,0,0
UC56.txt,UC56.txt.name,Localization,0,1,1,0,0,1,0,0,0
UC56.txt,UC56.txt.postcondition,The system receives the position of the tourist The position of the tourist is not detectable by GPS,0,1,1,1,0,1,0,0,0
UC56.txt,UC56.txt.precondition,He began a search or an advanced search,0,0,0,0,0,1,0,0,1
UC56.txt,UC56.txt.quality_requirement,The GPS requirements into the transaction in more than seconds,0,0,0,0,0,1,0,0,0
UC57.txt,UC57.txt.actor,initialized by Tourist,0,0,0,0,0,0,0,0,1
UC57.txt,UC57.txt.description,The tourist searching for a site using the potential offered by the Advanced Search,0,1,0,0,0,1,0,0,1
UC57.txt,UC57.txt.flow_of_events.0,Enable the advanced search feature from your personal area,0,1,1,0,0,1,0,0,0
UC57.txt,UC57.txt.flow_of_events.1,View the advanced search form,0,1,1,0,0,1,0,0,0
UC57.txt,UC57.txt.flow_of_events.2,Fill in the form of advanced search and submit,0,1,0,0,0,1,0,0,1
UC57.txt,UC57.txt.flow_of_events.3,Gets the position of relying on the tourist event of the use location and process the request,0,1,1,0,0,1,0,0,0
UC57.txt,UC57.txt.name,Advanced Search,0,1,1,1,0,1,0,0,0
UC57.txt,UC57.txt.postcondition,The system displays a list of results Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,0
UC57.txt,UC57.txt.precondition,The Tourist has successfully authenticated to the system,0,0,0,0,0,0,0,0,1
UC57.txt,UC57.txt.quality_requirement,The system requirements into the transaction in more than seconds,0,0,0,0,0,0,0,0,0
UC58.txt,UC58.txt.actor,initialized by Tourist,0,0,0,0,0,0,0,0,1
UC58.txt,UC58.txt.description,View the details of a particular site,0,1,1,1,0,1,0,0,0
UC58.txt,UC58.txt.flow_of_events.0,Select the function for displaying the card on a site chosen,0,0,0,0,0,1,0,0,1
UC58.txt,UC58.txt.flow_of_events.1,Upload data from the database,0,1,1,0,0,1,0,0,0
UC58.txt,UC58.txt.name,View Site Card,0,1,1,1,0,1,0,0,0
UC58.txt,UC58.txt.postcondition,The system displays the details of the selected site Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,0
UC58.txt,UC58.txt.precondition,The Tourist has successfully authenticated to the system and is located in one of the following areas Research Results List of Sites Visited Sites and List of Favorites,0,0,0,1,0,0,0,0,1
